"SEQPRODUTO";"DESCCOMPLETA";"QUANTIDADE";"DATA";"HORA";"ENTRADASAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,556;09/04/25;"17:41:05";"SAIDA"
"145910";"CARNE BOV RSF KG CAPA COX MOLE";1,182;09/04/25;"17:42:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,394;09/04/25;"17:42:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,4;09/04/25;"17:42:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,392;09/04/25;"17:42:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,5;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"17:43:23";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,524;09/04/25;"17:43:23";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,88;09/04/25;"17:43:23";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,808;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,532;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,502;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,476;09/04/25;"17:43:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,424;09/04/25;"17:43:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,484;09/04/25;"17:43:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;09/04/25;"17:43:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"17:43:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;09/04/25;"17:43:24";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,398;09/04/25;"17:43:31";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,422;09/04/25;"17:43:31";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,396;09/04/25;"17:43:31";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,406;09/04/25;"17:43:31";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,44;09/04/25;"17:43:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;09/04/25;"17:43:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,444;09/04/25;"17:43:56";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,412;09/04/25;"17:44:43";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,688;09/04/25;"17:44:43";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,956;09/04/25;"17:45:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,436;09/04/25;"17:46:18";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,316;09/04/25;"17:46:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;09/04/25;"17:47:52";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";2,368;09/04/25;"17:49:38";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";2,368;09/04/25;"17:49:38";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,996;09/04/25;"17:49:38";"SAIDA"
"145896";"CARNE BOV RSF KG ALCATRA";2,286;09/04/25;"17:50:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,43;09/04/25;"17:51:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,42;09/04/25;"17:51:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,406;09/04/25;"17:51:17";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,458;09/04/25;"17:51:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,516;09/04/25;"17:51:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,46;09/04/25;"17:53:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,41;09/04/25;"17:53:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,436;09/04/25;"17:53:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,4;09/04/25;"17:53:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,468;09/04/25;"17:54:32";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,93;09/04/25;"17:54:32";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,48;09/04/25;"17:54:32";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,766;09/04/25;"17:54:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,51;09/04/25;"17:54:54";"SAIDA"
"145921";"CARNE BOV RSF KG GRANITO";1,004;09/04/25;"17:54:54";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,082;09/04/25;"17:55:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,502;09/04/25;"17:55:15";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,506;09/04/25;"17:55:15";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;09/04/25;"17:55:40";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,518;09/04/25;"17:56:23";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";3,52;09/04/25;"17:56:23";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,458;09/04/25;"17:56:29";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,716;09/04/25;"17:56:29";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,484;09/04/25;"17:59:16";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";1,072;09/04/25;"17:59:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"17:59:38";"SAIDA"
"145922";"CARNE BOV RSF KG ACEM";1,378;09/04/25;"17:59:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,512;09/04/25;"17:59:38";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,35;09/04/25;"18:00:42";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,704;09/04/25;"18:00:42";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,406;09/04/25;"18:00:42";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,49;09/04/25;"18:02:10";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,384;09/04/25;"18:02:45";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,37;09/04/25;"18:02:45";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,812;09/04/25;"18:02:45";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";1,038;09/04/25;"18:02:45";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,42;09/04/25;"18:02:45";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,746;09/04/25;"18:03:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;09/04/25;"18:03:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,4;09/04/25;"18:03:01";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,73;09/04/25;"18:03:27";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,024;09/04/25;"18:03:27";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,742;09/04/25;"18:03:41";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;09/04/25;"18:03:41";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,806;09/04/25;"18:05:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:06:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,448;09/04/25;"18:06:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,472;09/04/25;"18:06:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,434;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,486;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,454;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,508;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,46;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,404;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:06:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,426;09/04/25;"18:07:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,434;09/04/25;"18:07:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:07:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:07:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,53;09/04/25;"18:07:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;09/04/25;"18:07:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,452;09/04/25;"18:07:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,456;09/04/25;"18:07:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:07:22";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,58;09/04/25;"18:08:42";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,384;09/04/25;"18:08:42";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";5,024;09/04/25;"18:09:07";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,58;09/04/25;"18:09:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,508;09/04/25;"18:09:42";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,456;09/04/25;"18:09:42";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,636;09/04/25;"18:09:42";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,876;09/04/25;"18:09:42";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,432;09/04/25;"18:09:42";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";0,372;09/04/25;"18:10:34";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,688;09/04/25;"18:11:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"18:11:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,486;09/04/25;"18:11:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"18:11:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;09/04/25;"18:11:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,48;09/04/25;"18:11:03";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";1,244;09/04/25;"18:12:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"18:12:52";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,62;09/04/25;"18:12:52";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,354;09/04/25;"18:12:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,46;09/04/25;"18:12:52";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,166;09/04/25;"18:12:52";"SAIDA"
"145888";"CARNE BOV RSF KG OSSO";0,776;09/04/25;"18:12:52";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,734;09/04/25;"18:12:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"18:13:18";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,896;09/04/25;"18:13:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,44;09/04/25;"18:13:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,456;09/04/25;"18:13:44";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,416;09/04/25;"18:15:50";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,452;09/04/25;"18:15:50";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,552;09/04/25;"18:15:52";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";1,898;09/04/25;"18:16:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,462;09/04/25;"18:16:36";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,824;09/04/25;"18:16:36";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,778;09/04/25;"18:16:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,458;09/04/25;"18:16:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,42;09/04/25;"18:16:36";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,044;09/04/25;"18:17:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;09/04/25;"18:17:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,474;09/04/25;"18:17:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,472;09/04/25;"18:17:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,506;09/04/25;"18:17:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;09/04/25;"18:18:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,498;09/04/25;"18:18:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,45;09/04/25;"18:18:13";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,784;09/04/25;"18:18:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,446;09/04/25;"18:18:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,448;09/04/25;"18:18:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,502;09/04/25;"18:18:31";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,45;09/04/25;"18:18:31";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,016;09/04/25;"18:18:37";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,44;09/04/25;"18:18:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,438;09/04/25;"18:19:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,454;09/04/25;"18:19:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,512;09/04/25;"18:20:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,416;09/04/25;"18:20:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,49;09/04/25;"18:20:11";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,062;09/04/25;"18:20:11";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,42;09/04/25;"18:22:13";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,852;09/04/25;"18:22:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,03;09/04/25;"18:22:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,81;09/04/25;"18:22:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,99;09/04/25;"18:22:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:23:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,432;09/04/25;"18:24:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,43;09/04/25;"18:24:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,436;09/04/25;"18:26:05";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;09/04/25;"18:26:05";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,474;09/04/25;"18:26:05";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,664;09/04/25;"18:26:05";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,472;09/04/25;"18:26:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"18:26:52";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,452;09/04/25;"18:26:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,448;09/04/25;"18:26:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,438;09/04/25;"18:27:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,558;09/04/25;"18:27:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,446;09/04/25;"18:28:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:28:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,436;09/04/25;"18:28:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,45;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,454;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,476;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,458;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;09/04/25;"18:28:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,556;09/04/25;"18:28:47";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";2,058;09/04/25;"18:29:11";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,96;09/04/25;"18:29:11";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,788;09/04/25;"18:29:11";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,84;09/04/25;"18:29:18";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"18:29:18";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,414;09/04/25;"18:29:18";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,494;09/04/25;"18:29:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,386;09/04/25;"18:32:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,428;09/04/25;"18:32:17";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,006;09/04/25;"18:33:26";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,062;09/04/25;"18:33:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,546;09/04/25;"18:33:26";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,246;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,414;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,408;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,43;09/04/25;"18:33:55";"SAIDA"
"145913";"CARNE BOV RSF KG BIFE DE ALCATRA";2,352;09/04/25;"18:33:55";"SAIDA"
"145899";"CARNE BOV RSF KG MAMINHA";1,14;09/04/25;"18:33:55";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";3,148;09/04/25;"18:33:55";"SAIDA"
"145899";"CARNE BOV RSF KG MAMINHA";1,286;09/04/25;"18:33:55";"SAIDA"
"145899";"CARNE BOV RSF KG MAMINHA";1,044;09/04/25;"18:33:55";"SAIDA"
"145896";"CARNE BOV RSF KG ALCATRA";1,626;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,422;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,434;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,388;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,4;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,45;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,382;09/04/25;"18:33:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,418;09/04/25;"18:33:55";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,526;09/04/25;"18:34:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"18:34:21";"SAIDA"
"145910";"CARNE BOV RSF KG CAPA COX MOLE";0,566;09/04/25;"18:34:48";"SAIDA"
"145910";"CARNE BOV RSF KG CAPA COX MOLE";0,678;09/04/25;"18:34:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;09/04/25;"18:35:51";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,568;09/04/25;"18:36:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,556;09/04/25;"18:36:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;09/04/25;"18:36:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,448;09/04/25;"18:36:44";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,372;09/04/25;"18:36:56";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,014;09/04/25;"18:36:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,626;09/04/25;"18:37:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,54;09/04/25;"18:39:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;09/04/25;"18:39:42";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,75;09/04/25;"18:39:42";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,082;09/04/25;"18:39:55";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,48;09/04/25;"18:39:55";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,476;09/04/25;"18:39:55";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,454;09/04/25;"18:39:55";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,48;09/04/25;"18:39:55";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,56;09/04/25;"18:39:55";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,454;09/04/25;"18:39:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;09/04/25;"18:39:58";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,81;09/04/25;"18:40:07";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,738;09/04/25;"18:40:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;09/04/25;"18:40:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;09/04/25;"18:40:49";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,886;09/04/25;"18:41:09";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,418;09/04/25;"18:41:25";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,43;09/04/25;"18:41:56";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,402;09/04/25;"18:41:56";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,378;09/04/25;"18:41:56";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,334;09/04/25;"18:41:56";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,654;09/04/25;"18:41:56";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,494;09/04/25;"18:42:15";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,66;09/04/25;"18:42:15";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,174;09/04/25;"18:42:24";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,95;09/04/25;"18:42:24";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,858;09/04/25;"18:42:24";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,558;09/04/25;"18:42:43";"SAIDA"
